,pathway_accession,mapped_ids,pathway,components,subfamilies,associated_sequence,hugo_gene
1688,P00018,MOUSE|MGI=MGI=1346868|UniProtKB=O09110,EGF receptor signaling pathway,28,281,1130,Map2k3
1689,P00018,MOUSE|MGI=MGI=96224|UniProtKB=Q61411,EGF receptor signaling pathway,28,281,1130,Hras
1690,P00018,MOUSE|MGI=MGI=1931553|UniProtKB=Q8R527,EGF receptor signaling pathway,28,281,1130,Rhoq
1691,P00018,MOUSE|MGI=MGI=1349473|UniProtKB=Q61151,EGF receptor signaling pathway,28,281,1130,Ppp2r5e
1692,P00018,MOUSE|MGI=MGI=98296|UniProtKB=P98083,EGF receptor signaling pathway,28,281,1130,Shc1
1693,P00018,MOUSE|MGI=MGI=98355|UniProtKB=Q02384,EGF receptor signaling pathway,28,281,1130,Sos2
1694,P00018,MOUSE|MGI=MGI=88190|UniProtKB=P28028,EGF receptor signaling pathway,28,281,1130,Braf
1695,P00018,MOUSE|MGI=MGI=103035|UniProtKB=P42232,EGF receptor signaling pathway,28,281,1130,Stat5b
1696,P00018,MOUSE|MGI=MGI=97376|UniProtKB=P08556,EGF receptor signaling pathway,28,281,1130,Nras
1697,P00018,MOUSE|MGI=MGI=88279|UniProtKB=P22682,EGF receptor signaling pathway,28,281,1130,Cbl
1698,P00018,MOUSE|MGI=MGI=2141917|UniProtKB=Q8BZ03,EGF receptor signaling pathway,28,281,1130,Prkd2
1699,P00018,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,EGF receptor signaling pathway,28,281,1130,Map2k1
1700,P00018,MOUSE|MGI=MGI=103039|UniProtKB=Q9WVL2,EGF receptor signaling pathway,28,281,1130,Stat2
1701,P00018,MOUSE|MGI=MGI=97860|UniProtKB=E9PYG6,EGF receptor signaling pathway,28,281,1130,Rasa1
1702,P00018,MOUSE|MGI=MGI=1346867|UniProtKB=Q63932,EGF receptor signaling pathway,28,281,1130,Map2k2
1703,P00018,MOUSE|MGI=MGI=109484|UniProtKB=P63101,EGF receptor signaling pathway,28,281,1130,Ywhaz
1704,P00018,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,EGF receptor signaling pathway,28,281,1130,Raf1
1705,P00018,MOUSE|MGI=MGI=103034|UniProtKB=P52633,EGF receptor signaling pathway,28,281,1130,Stat6
1706,P00018,MOUSE|MGI=MGI=2388481|UniProtKB=Q7TNL5,EGF receptor signaling pathway,28,281,1130,Ppp2r5d
1707,P00018,MOUSE|MGI=MGI=2149960|UniProtKB=P58069,EGF receptor signaling pathway,28,281,1130,Rasa2
1708,P00018,MOUSE|MGI=MGI=1344408|UniProtKB=P70296,EGF receptor signaling pathway,28,281,1130,Pebp1
1709,P00030,MOUSE|MGI=MGI=88071|UniProtKB=P53762,Hypoxia response via HIF activation,14,40,202,Arnt
1710,P00030,MOUSE|MGI=MGI=1203729|UniProtKB=Q61194,Hypoxia response via HIF activation,14,40,202,Pik3c2a
1711,P00030,MOUSE|MGI=MGI=1932287|UniProtKB=Q91YE2,Hypoxia response via HIF activation,14,40,202,Egln2
1712,P00030,MOUSE|MGI=MGI=1353576|UniProtKB=Q9JHG7,Hypoxia response via HIF activation,14,40,202,Pik3cg
1713,P00030,MOUSE|MGI=MGI=1913276|UniProtKB=Q9JI78,Hypoxia response via HIF activation,14,40,202,Ngly1
1714,P00030,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,Hypoxia response via HIF activation,14,40,202,Akt2
1715,P00030,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,Hypoxia response via HIF activation,14,40,202,Pik3ca
1716,P00030,MOUSE|MGI=MGI=2445019|UniProtKB=Q6PF93,Hypoxia response via HIF activation,14,40,202,Pik3c3
1717,P00030,MOUSE|MGI=MGI=97583|UniProtKB=P26450,Hypoxia response via HIF activation,14,40,202,Pik3r1
1718,P00030,MOUSE|MGI=MGI=103223|UniProtKB=P40338,Hypoxia response via HIF activation,14,40,202,Vhl
1719,P00030,MOUSE|MGI=MGI=1098211|UniProtKB=O35904,Hypoxia response via HIF activation,14,40,202,Pik3cd
1720,P00030,MOUSE|MGI=MGI=1932286|UniProtKB=Q91YE3,Hypoxia response via HIF activation,14,40,202,Egln1
1721,P00030,MOUSE|MGI=MGI=1098280|UniProtKB=P45481,Hypoxia response via HIF activation,14,40,202,Crebbp
1722,P00030,MOUSE|MGI=MGI=1929468|UniProtKB=P97493,Hypoxia response via HIF activation,14,40,202,Txn2
1723,P00030,MOUSE|MGI=MGI=1928394|UniProtKB=Q9JLN9,Hypoxia response via HIF activation,14,40,202,Mtor
1724,P00030,MOUSE|MGI=MGI=106918|UniProtKB=Q61221,Hypoxia response via HIF activation,14,40,202,Hif1a
1725,P00030,MOUSE|MGI=MGI=98874|UniProtKB=P10639,Hypoxia response via HIF activation,14,40,202,Txn
1726,P00030,MOUSE|MGI=MGI=87986|UniProtKB=P31750,Hypoxia response via HIF activation,14,40,202,Akt1
1727,P00030,MOUSE|MGI=MGI=109583|UniProtKB=O08586,Hypoxia response via HIF activation,14,40,202,Pten
1728,P02778,MOUSE|MGI=MGI=1330587|UniProtKB=Q60967,Sulfate assimilation,4,13,52,Papss1
1729,P02743,MOUSE|MGI=MGI=894292|UniProtKB=A6H5Y3,Formyltetrahydrofolate biosynthesis,7,26,127,Mtr
1730,P02743,MOUSE|MGI=MGI=1338850|UniProtKB=P18155,Formyltetrahydrofolate biosynthesis,7,26,127,Mthfd2
1731,P02743,MOUSE|MGI=MGI=1924836|UniProtKB=Q3V3R1,Formyltetrahydrofolate biosynthesis,7,26,127,Mthfd1l
1732,P02743,MOUSE|MGI=MGI=98878|UniProtKB=P07607,Formyltetrahydrofolate biosynthesis,7,26,127,Tyms
1733,P02743,MOUSE|MGI=MGI=94890|UniProtKB=P00375,Formyltetrahydrofolate biosynthesis,7,26,127,Dhfr
1734,P02756,MOUSE|MGI=MGI=1347054|UniProtKB=O88958,N-acetylglucosamine metabolism,9,16,116,Gnpda1
1735,P02756,MOUSE|MGI=MGI=1915230|UniProtKB=Q9CRC9,N-acetylglucosamine metabolism,9,16,116,Gnpda2
1736,P02756,MOUSE|MGI=MGI=2443978|UniProtKB=Q8JZV7,N-acetylglucosamine metabolism,9,16,116,Amdhd2
1737,P02756,MOUSE|MGI=MGI=95698|UniProtKB=P47856,N-acetylglucosamine metabolism,9,16,116,Gfpt1
1738,P02776,MOUSE|MGI=MGI=1355330|UniProtKB=Q61753,Serine glycine biosynthesis,4,22,128,Phgdh
1739,P02776,MOUSE|MGI=MGI=1277989|UniProtKB=Q9CZN7,Serine glycine biosynthesis,4,22,128,Shmt2
1740,P02776,MOUSE|MGI=MGI=98299|UniProtKB=P50431,Serine glycine biosynthesis,4,22,128,Shmt1
1741,P02776,MOUSE|MGI=MGI=97788|UniProtKB=Q99LS3,Serine glycine biosynthesis,4,22,128,Psph
1742,P02776,MOUSE|MGI=MGI=2183441|UniProtKB=Q99K85,Serine glycine biosynthesis,4,22,128,Psat1
1743,P02785,MOUSE|MGI=MGI=104861|UniProtKB=P24288,Valine biosynthesis,4,25,113,Bcat1
1744,P02785,MOUSE|MGI=MGI=1276534|UniProtKB=O35855,Valine biosynthesis,4,25,113,Bcat2
1745,P02785,MOUSE|MGI=MGI=1351911|UniProtKB=Q8BU33,Valine biosynthesis,4,25,113,Ilvbl
1746,P00041,MOUSE|MGI=MGI=1309999|UniProtKB=Q922R0,Metabotropic glutamate receptor group I pathway,10,36,182,Prkx
1747,P00041,MOUSE|MGI=MGI=95766|UniProtKB=P21278,Metabotropic glutamate receptor group I pathway,10,36,182,Gna11
1748,P00041,MOUSE|MGI=MGI=95770|UniProtKB=P30678,Metabotropic glutamate receptor group I pathway,10,36,182,Gna15
1749,P00041,MOUSE|MGI=MGI=97592|UniProtKB=P05132,Metabotropic glutamate receptor group I pathway,10,36,182,Prkaca
1750,P00041,MOUSE|MGI=MGI=104878|UniProtKB=Q9DBC7,Metabotropic glutamate receptor group I pathway,10,36,182,Prkar1a
1751,P00041,MOUSE|MGI=MGI=96623|UniProtKB=P11881,Metabotropic glutamate receptor group I pathway,10,36,182,Itpr1
1752,P00041,MOUSE|MGI=MGI=1913418|UniProtKB=Q9ESF4,Metabotropic glutamate receptor group I pathway,10,36,182,Grina
1753,P00041,MOUSE|MGI=MGI=97596|UniProtKB=P68404,Metabotropic glutamate receptor group I pathway,10,36,182,Prkcb
1754,P00041,MOUSE|MGI=MGI=97594|UniProtKB=P68181,Metabotropic glutamate receptor group I pathway,10,36,182,Prkacb
1755,P00003,MOUSE|MGI=MGI=1346865|UniProtKB=P47811,Alzheimer disease-amyloid secretase pathway,31,113,521,Mapk14
1756,P00003,MOUSE|MGI=MGI=109548|UniProtKB=O35598,Alzheimer disease-amyloid secretase pathway,31,113,521,Adam10
1757,P00003,MOUSE|MGI=MGI=105376|UniProtKB=Q61072,Alzheimer disease-amyloid secretase pathway,31,113,521,Adam9
1758,P00003,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,Alzheimer disease-amyloid secretase pathway,31,113,521,Prkcz
1759,P00003,MOUSE|MGI=MGI=1932051|UniProtKB=Q8CHK4,Alzheimer disease-amyloid secretase pathway,31,113,521,Kat5
1760,P00003,MOUSE|MGI=MGI=97600|UniProtKB=P23298,Alzheimer disease-amyloid secretase pathway,31,113,521,Prkch
1761,P00003,MOUSE|MGI=MGI=1891700|UniProtKB=P57716,Alzheimer disease-amyloid secretase pathway,31,113,521,Ncstn
1762,P00003,MOUSE|MGI=MGI=1096335|UniProtKB=Q9Z0F8,Alzheimer disease-amyloid secretase pathway,31,113,521,Adam17
1763,P00003,MOUSE|MGI=MGI=109284|UniProtKB=Q61144,Alzheimer disease-amyloid secretase pathway,31,113,521,Psen2
1764,P00003,MOUSE|MGI=MGI=1346862|UniProtKB=Q9WTU6,Alzheimer disease-amyloid secretase pathway,31,113,521,Mapk9
1765,P00003,MOUSE|MGI=MGI=109211|UniProtKB=Q8BWW9,Alzheimer disease-amyloid secretase pathway,31,113,521,Pkn2
1766,P00003,MOUSE|MGI=MGI=97598|UniProtKB=P28867,Alzheimer disease-amyloid secretase pathway,31,113,521,Prkcd
1767,P00003,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,Alzheimer disease-amyloid secretase pathway,31,113,521,Prkcq
1768,P00003,MOUSE|MGI=MGI=97599|UniProtKB=P16054,Alzheimer disease-amyloid secretase pathway,31,113,521,Prkce
1769,P00003,MOUSE|MGI=MGI=1202717|UniProtKB=P49769,Alzheimer disease-amyloid secretase pathway,31,113,521,Psen1
1770,P00003,MOUSE|MGI=MGI=1354946|UniProtKB=Q61532,Alzheimer disease-amyloid secretase pathway,31,113,521,Mapk6
1771,P00003,MOUSE|MGI=MGI=1913590|UniProtKB=Q9CQR7,Alzheimer disease-amyloid secretase pathway,31,113,521,Psenen
1772,P00003,MOUSE|MGI=MGI=107978|UniProtKB=O88447,Alzheimer disease-amyloid secretase pathway,31,113,521,Klc1
1773,P00003,MOUSE|MGI=MGI=107421|UniProtKB=Q61139,Alzheimer disease-amyloid secretase pathway,31,113,521,Pcsk7
1774,P00003,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,Alzheimer disease-amyloid secretase pathway,31,113,521,Mapk3
1775,P00003,MOUSE|MGI=MGI=108022|UniProtKB=P70268,Alzheimer disease-amyloid secretase pathway,31,113,521,Pkn1
1776,P00003,MOUSE|MGI=MGI=97595|UniProtKB=P20444,Alzheimer disease-amyloid secretase pathway,31,113,521,Prkca
1777,P00003,MOUSE|MGI=MGI=1277971|UniProtKB=Q91W40,Alzheimer disease-amyloid secretase pathway,31,113,521,Klc3
1778,P00003,MOUSE|MGI=MGI=2385110|UniProtKB=Q8BVF7,Alzheimer disease-amyloid secretase pathway,31,113,521,Aph1a
1779,P00003,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,Alzheimer disease-amyloid secretase pathway,31,113,521,Mapk1
1780,P00003,MOUSE|MGI=MGI=97596|UniProtKB=P68404,Alzheimer disease-amyloid secretase pathway,31,113,521,Prkcb
1781,P00003,MOUSE|MGI=MGI=1888527|UniProtKB=O88888,Alzheimer disease-amyloid secretase pathway,31,113,521,Apba3
1782,P02721,MOUSE|MGI=MGI=102504|UniProtKB=P00397,ATP synthesis,12,17,58,Mtco1
1783,P02721,MOUSE|MGI=MGI=88115|UniProtKB=Q03265,ATP synthesis,12,17,58,Atp5f1a
1784,P02721,MOUSE|MGI=MGI=1913695|UniProtKB=Q9D0M3,ATP synthesis,12,17,58,Cyc1
1785,P02721,MOUSE|MGI=MGI=1261437|UniProtKB=Q91VR2,ATP synthesis,12,17,58,Atp5f1c
1786,P02721,MOUSE|MGI=MGI=99927|UniProtKB=P00848,ATP synthesis,12,17,58,Mtatp6
1787,P02721,MOUSE|MGI=MGI=88578|UniProtKB=P62897,ATP synthesis,12,17,58,Cycs
1788,P02742,MOUSE|MGI=MGI=95675|UniProtKB=Q05915,Folate biosynthesis,11,23,143,Gch1
1789,P02742,MOUSE|MGI=MGI=98878|UniProtKB=P07607,Folate biosynthesis,11,23,143,Tyms
1790,P02742,MOUSE|MGI=MGI=94890|UniProtKB=P00375,Folate biosynthesis,11,23,143,Dhfr
1791,P00020,MOUSE|MGI=MGI=96646|UniProtKB=P05627,FAS signaling pathway,31,49,232,Jun
1792,P00020,MOUSE|MGI=MGI=109419|UniProtKB=P54731,FAS signaling pathway,31,49,232,Faf1
1793,P00020,MOUSE|MGI=MGI=96796|UniProtKB=P21619,FAS signaling pathway,31,49,232,Lmnb2
1794,P00020,MOUSE|MGI=MGI=1913695|UniProtKB=Q9D0M3,FAS signaling pathway,31,49,232,Cyc1
1795,P00020,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,FAS signaling pathway,31,49,232,Akt2
1796,P00020,MOUSE|MGI=MGI=1312921|UniProtKB=O08738,FAS signaling pathway,31,49,232,Casp6
1797,P00020,MOUSE|MGI=MGI=1346862|UniProtKB=Q9WTU6,FAS signaling pathway,31,49,232,Mapk9
1798,P00020,MOUSE|MGI=MGI=1196287|UniProtKB=O54788,FAS signaling pathway,31,49,232,Dffb
1799,P00020,MOUSE|MGI=MGI=95484|UniProtKB=P25446,FAS signaling pathway,31,49,232,Fas
1800,P00020,MOUSE|MGI=MGI=1891258|UniProtKB=Q3ULW8,FAS signaling pathway,31,49,232,Parp3
1801,P00020,MOUSE|MGI=MGI=109383|UniProtKB=P97864,FAS signaling pathway,31,49,232,Casp7
1802,P00020,MOUSE|MGI=MGI=1340806|UniProtKB=P11103,FAS signaling pathway,31,49,232,Parp1
1803,P00020,MOUSE|MGI=MGI=2685589|UniProtKB=E9PYK3,FAS signaling pathway,31,49,232,Parp4
1804,P00020,MOUSE|MGI=MGI=99255|UniProtKB=P41047,FAS signaling pathway,31,49,232,Faslg
1805,P00020,MOUSE|MGI=MGI=1346869|UniProtKB=P47809,FAS signaling pathway,31,49,232,Map2k4
1806,P00020,MOUSE|MGI=MGI=96795|UniProtKB=P14733,FAS signaling pathway,31,49,232,Lmnb1
1807,P00020,MOUSE|MGI=MGI=1341112|UniProtKB=O88554,FAS signaling pathway,31,49,232,Parp2
1808,P00020,MOUSE|MGI=MGI=1306796|UniProtKB=O88879,FAS signaling pathway,31,49,232,Apaf1
1809,P00020,MOUSE|MGI=MGI=102501|UniProtKB=P00158,FAS signaling pathway,31,49,232,Mt-Cyb
1810,P00020,MOUSE|MGI=MGI=1197015|UniProtKB=O35613,FAS signaling pathway,31,49,232,Daxx
1811,P00020,MOUSE|MGI=MGI=96794|UniProtKB=P48678,FAS signaling pathway,31,49,232,Lmna
1812,P00020,MOUSE|MGI=MGI=109324|UniProtKB=Q61160,FAS signaling pathway,31,49,232,Fadd
1813,P00020,MOUSE|MGI=MGI=95851|UniProtKB=P13020,FAS signaling pathway,31,49,232,Gsn
1814,P00020,MOUSE|MGI=MGI=1261423|UniProtKB=O89110,FAS signaling pathway,31,49,232,Casp8
1815,P00020,MOUSE|MGI=MGI=1336166|UniProtKB=O35732,FAS signaling pathway,31,49,232,Cflar
1816,P00020,MOUSE|MGI=MGI=1098259|UniProtKB=P24452,FAS signaling pathway,31,49,232,Capg
1817,P00020,MOUSE|MGI=MGI=107739|UniProtKB=P70677,FAS signaling pathway,31,49,232,Casp3
1818,P00020,MOUSE|MGI=MGI=87986|UniProtKB=P31750,FAS signaling pathway,31,49,232,Akt1
1819,P05731,MOUSE|MGI=MGI=108025|UniProtKB=P12367,GABA-B_receptor_II_signaling,9,46,230,Prkar2a
1820,P05731,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,GABA-B_receptor_II_signaling,9,46,230,Gngt2
1821,P05731,MOUSE|MGI=MGI=95784|UniProtKB=P62880,GABA-B_receptor_II_signaling,9,46,230,Gnb2
1822,P05731,MOUSE|MGI=MGI=97592|UniProtKB=P05132,GABA-B_receptor_II_signaling,9,46,230,Prkaca
1823,P05731,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,GABA-B_receptor_II_signaling,9,46,230,Gng5
1824,P05731,MOUSE|MGI=MGI=104878|UniProtKB=Q9DBC7,GABA-B_receptor_II_signaling,9,46,230,Prkar1a
1825,P05731,MOUSE|MGI=MGI=104581|UniProtKB=P29387,GABA-B_receptor_II_signaling,9,46,230,Gnb4
1826,P05731,MOUSE|MGI=MGI=95781|UniProtKB=P62874,GABA-B_receptor_II_signaling,9,46,230,Gnb1
1827,P05731,MOUSE|MGI=MGI=97594|UniProtKB=P68181,GABA-B_receptor_II_signaling,9,46,230,Prkacb
1828,P05731,MOUSE|MGI=MGI=1913316|UniProtKB=P61953,GABA-B_receptor_II_signaling,9,46,230,Gng11
1829,P05731,MOUSE|MGI=MGI=1309999|UniProtKB=Q922R0,GABA-B_receptor_II_signaling,9,46,230,Prkx
1830,P05731,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,GABA-B_receptor_II_signaling,9,46,230,Gng10
1831,P05731,MOUSE|MGI=MGI=1860139|UniProtKB=Q9WV18,GABA-B_receptor_II_signaling,9,46,230,Gabbr1
1832,P05731,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,GABA-B_receptor_II_signaling,9,46,230,Gnai3
1833,P05731,MOUSE|MGI=MGI=102891|UniProtKB=P51829,GABA-B_receptor_II_signaling,9,46,230,Adcy7
1834,P00011,MOUSE|MGI=MGI=96612|UniProtKB=O54890,Blood coagulation,59,48,201,Itgb3
1835,P00011,MOUSE|MGI=MGI=101802|UniProtKB=P30558,Blood coagulation,59,48,201,F2r
1836,P02749,MOUSE|MGI=MGI=104861|UniProtKB=P24288,Leucine biosynthesis,4,30,106,Bcat1
1837,P02749,MOUSE|MGI=MGI=1276534|UniProtKB=O35855,Leucine biosynthesis,4,30,106,Bcat2
1838,P02749,MOUSE|MGI=MGI=1915084|UniProtKB=Q9D6R2,Leucine biosynthesis,4,30,106,Idh3a
1839,P04395,MOUSE|MGI=MGI=1929464|UniProtKB=Q9R0P6,Vasopressin synthesis,11,28,125,Sec11a
1840,P04395,MOUSE|MGI=MGI=1916269|UniProtKB=Q9D958,Vasopressin synthesis,11,28,125,Spcs1
1841,P04395,MOUSE|MGI=MGI=1913536|UniProtKB=Q9D8V7,Vasopressin synthesis,11,28,125,Sec11c
1842,P04395,MOUSE|MGI=MGI=2444520|UniProtKB=Q8CCH2,Vasopressin synthesis,11,28,125,Nhlrc3
1843,P04395,MOUSE|MGI=MGI=1913874|UniProtKB=Q9CYN2,Vasopressin synthesis,11,28,125,Spcs2
1844,P04395,MOUSE|MGI=MGI=97453|UniProtKB=P35454,Vasopressin synthesis,11,28,125,Oxt
1845,P04395,MOUSE|MGI=MGI=1270863|UniProtKB=Q9QUR6,Vasopressin synthesis,11,28,125,Prep
1846,P06217,MOUSE|MGI=MGI=108005|UniProtKB=P22366,Toll_pathway_drosophila,17,10,10,Myd88
1847,P00019,MOUSE|MGI=MGI=1929464|UniProtKB=Q9R0P6,Endothelin signaling pathway,27,147,707,Sec11a
1848,P00019,MOUSE|MGI=MGI=1101357|UniProtKB=Q4PZA2,Endothelin signaling pathway,27,147,707,Ece1
1849,P00019,MOUSE|MGI=MGI=1203729|UniProtKB=Q61194,Endothelin signaling pathway,27,147,707,Pik3c2a
1850,P00019,MOUSE|MGI=MGI=95766|UniProtKB=P21278,Endothelin signaling pathway,27,147,707,Gna11
1851,P00019,MOUSE|MGI=MGI=96624|UniProtKB=P70227,Endothelin signaling pathway,27,147,707,Itpr3
1852,P00019,MOUSE|MGI=MGI=88065|UniProtKB=P04627,Endothelin signaling pathway,27,147,707,Araf
1853,P00019,MOUSE|MGI=MGI=1353576|UniProtKB=Q9JHG7,Endothelin signaling pathway,27,147,707,Pik3cg
1854,P00019,MOUSE|MGI=MGI=97592|UniProtKB=P05132,Endothelin signaling pathway,27,147,707,Prkaca
1855,P00019,MOUSE|MGI=MGI=104878|UniProtKB=Q9DBC7,Endothelin signaling pathway,27,147,707,Prkar1a
1856,P00019,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,Endothelin signaling pathway,27,147,707,Prkcz
1857,P00019,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,Endothelin signaling pathway,27,147,707,Akt2
1858,P00019,MOUSE|MGI=MGI=97600|UniProtKB=P23298,Endothelin signaling pathway,27,147,707,Prkch
1859,P00019,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,Endothelin signaling pathway,27,147,707,Pik3ca
1860,P00019,MOUSE|MGI=MGI=97594|UniProtKB=P68181,Endothelin signaling pathway,27,147,707,Prkacb
1861,P00019,MOUSE|MGI=MGI=1309999|UniProtKB=Q922R0,Endothelin signaling pathway,27,147,707,Prkx
1862,P00019,MOUSE|MGI=MGI=97598|UniProtKB=P28867,Endothelin signaling pathway,27,147,707,Prkcd
1863,P00019,MOUSE|MGI=MGI=97583|UniProtKB=P26450,Endothelin signaling pathway,27,147,707,Pik3r1
1864,P00019,MOUSE|MGI=MGI=2443588|UniProtKB=Q5SW28,Endothelin signaling pathway,27,147,707,Pik3r5
1865,P00019,MOUSE|MGI=MGI=1098211|UniProtKB=O35904,Endothelin signaling pathway,27,147,707,Pik3cd
1866,P00019,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,Endothelin signaling pathway,27,147,707,Prkcq
1867,P00019,MOUSE|MGI=MGI=99418|UniProtKB=Q9Z329,Endothelin signaling pathway,27,147,707,Itpr2
1868,P00019,MOUSE|MGI=MGI=97599|UniProtKB=P16054,Endothelin signaling pathway,27,147,707,Prkce
1869,P00019,MOUSE|MGI=MGI=102891|UniProtKB=P51829,Endothelin signaling pathway,27,147,707,Adcy7
1870,P00019,MOUSE|MGI=MGI=1913536|UniProtKB=Q9D8V7,Endothelin signaling pathway,27,147,707,Sec11c
1871,P00019,MOUSE|MGI=MGI=108025|UniProtKB=P12367,Endothelin signaling pathway,27,147,707,Prkar2a
1872,P00019,MOUSE|MGI=MGI=95777|UniProtKB=Q6R0H7,Endothelin signaling pathway,27,147,707,Gnas
1873,P00019,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,Endothelin signaling pathway,27,147,707,Map2k1
1874,P00019,MOUSE|MGI=MGI=99675|UniProtKB=Q8VHH7,Endothelin signaling pathway,27,147,707,Adcy3
1875,P00019,MOUSE|MGI=MGI=96623|UniProtKB=P11881,Endothelin signaling pathway,27,147,707,Itpr1
1876,P00019,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,Endothelin signaling pathway,27,147,707,Mapk3
1877,P00019,MOUSE|MGI=MGI=97595|UniProtKB=P20444,Endothelin signaling pathway,27,147,707,Prkca
1878,P00019,MOUSE|MGI=MGI=1346867|UniProtKB=Q63932,Endothelin signaling pathway,27,147,707,Map2k2
1879,P00019,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,Endothelin signaling pathway,27,147,707,Raf1
1880,P00019,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,Endothelin signaling pathway,27,147,707,Mapk1
1881,P00019,MOUSE|MGI=MGI=2445019|UniProtKB=Q6PF93,Endothelin signaling pathway,27,147,707,Pik3c3
1882,P00019,MOUSE|MGI=MGI=97596|UniProtKB=P68404,Endothelin signaling pathway,27,147,707,Prkcb
1883,P00019,MOUSE|MGI=MGI=87986|UniProtKB=P31750,Endothelin signaling pathway,27,147,707,Akt1
1884,P00031,MOUSE|MGI=MGI=107717|UniProtKB=Q8VDD5,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Myh9
1885,P00031,MOUSE|MGI=MGI=96680|UniProtKB=P32883,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Kras
1886,P00031,MOUSE|MGI=MGI=96648|UniProtKB=P15066,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Jund
1887,P00031,MOUSE|MGI=MGI=1914172|UniProtKB=P62071,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rras2
1888,P00031,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Grb2
1889,P00031,MOUSE|MGI=MGI=107655|UniProtKB=P15261,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ifngr1
1890,P00031,MOUSE|MGI=MGI=88065|UniProtKB=P04627,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Araf
1891,P00031,MOUSE|MGI=MGI=1334255|UniProtKB=P63034,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Cyth2
1892,P00031,MOUSE|MGI=MGI=96611|UniProtKB=P11835,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itgb2
1893,P00031,MOUSE|MGI=MGI=1859709|UniProtKB=P97492,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rgs14
1894,P00031,MOUSE|MGI=MGI=1309999|UniProtKB=Q922R0,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Prkx
1895,P00031,MOUSE|MGI=MGI=1096342|UniProtKB=Q9QUI0,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rhoa
1896,P00031,MOUSE|MGI=MGI=99418|UniProtKB=Q9Z329,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itpr2
1897,P00031,MOUSE|MGI=MGI=104741|UniProtKB=Q9Z1E3,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfkbia
1898,P00031,MOUSE|MGI=MGI=98262|UniProtKB=P30882,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccl5
1899,P00031,MOUSE|MGI=MGI=96603|UniProtKB=Q00651,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itga4
1900,P00031,MOUSE|MGI=MGI=87940|UniProtKB=Q99MK8,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Grk2
1901,P00031,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Gng5
1902,P00031,MOUSE|MGI=MGI=1929470|UniProtKB=Q9R117,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Tyk2
1903,P00031,MOUSE|MGI=MGI=1915339|UniProtKB=P59999,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arpc4
1904,P00031,MOUSE|MGI=MGI=96623|UniProtKB=P11881,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itpr1
1905,P00031,MOUSE|MGI=MGI=107656|UniProtKB=P01580,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ifng
1906,P00031,MOUSE|MGI=MGI=1343142|UniProtKB=Q9WV32,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arpc1b
