pathway_accession,mapped_ids,pathway,components,subfamilies,associated_sequence,hugo_gene
P00031,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Gng10
P00031,MOUSE|MGI=MGI=97596|UniProtKB=P68404,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Prkcb
P00031,MOUSE|MGI=MGI=87986|UniProtKB=P31750,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Akt1
P00031,MOUSE|MGI=MGI=1928370|UniProtKB=P84096,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rhog
P00031,MOUSE|MGI=MGI=96610|UniProtKB=P09055,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itgb1
P00031,MOUSE|MGI=MGI=1352756|UniProtKB=Q8K394,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Plcl2
P00031,MOUSE|MGI=MGI=106028|UniProtKB=Q62159,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rhoc
P00031,MOUSE|MGI=MGI=107927|UniProtKB=P70335,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rock1
P00031,MOUSE|MGI=MGI=1277207|UniProtKB=O88410,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Cxcr3
P00031,MOUSE|MGI=MGI=97594|UniProtKB=P68181,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Prkacb
P00031,MOUSE|MGI=MGI=1934582|UniProtKB=Q9EQ16,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Cxcr6
P00031,MOUSE|MGI=MGI=103063|UniProtKB=P42225,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Stat1
P00031,MOUSE|MGI=MGI=103038|UniProtKB=P42227,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Stat3
P00031,MOUSE|MGI=MGI=98261|UniProtKB=P14097,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccl4
P00031,MOUSE|MGI=MGI=96629|UniProtKB=Q62120,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Jak2
P00031,MOUSE|MGI=MGI=98354|UniProtKB=Q62245,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Sos1
P00031,MOUSE|MGI=MGI=96647|UniProtKB=P09450,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Junb
P00031,MOUSE|MGI=MGI=1341265|UniProtKB=Q6PHZ2,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Camk2d
P00031,MOUSE|MGI=MGI=97376|UniProtKB=P08556,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nras
P00031,MOUSE|MGI=MGI=98923|UniProtKB=P27870,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Vav1
P00031,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Raf1
P00031,MOUSE|MGI=MGI=99484|UniProtKB=Q60680,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Chuk
P00031,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Gnai3
P00031,MOUSE|MGI=MGI=103034|UniProtKB=P52633,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Stat6
P00031,MOUSE|MGI=MGI=103159|UniProtKB=Q62225,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Cish
P00031,MOUSE|MGI=MGI=102705|UniProtKB=P63213,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Gng2
P00031,MOUSE|MGI=MGI=109583|UniProtKB=O08586,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Pten
P00031,MOUSE|MGI=MGI=1914546|UniProtKB=Q91ZA6,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Socs4
P00031,MOUSE|MGI=MGI=103289|UniProtKB=Q04863,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Relb
P00031,MOUSE|MGI=MGI=95766|UniProtKB=P21278,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Gna11
P00031,MOUSE|MGI=MGI=107182|UniProtKB=P51682,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccr5
P00031,MOUSE|MGI=MGI=96646|UniProtKB=P05627,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Jun
P00031,MOUSE|MGI=MGI=96624|UniProtKB=P70227,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itpr3
P00031,MOUSE|MGI=MGI=87904|UniProtKB=P60710,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Actb
P00031,MOUSE|MGI=MGI=1353576|UniProtKB=Q9JHG7,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Pik3cg
P00031,MOUSE|MGI=MGI=3040696|UniProtKB=Q69ZK0,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Prex1
P00031,MOUSE|MGI=MGI=99474|UniProtKB=Q91YI4,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arrb2
P00031,MOUSE|MGI=MGI=1920904|UniProtKB=O35457,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccrl2
P00031,MOUSE|MGI=MGI=97845|UniProtKB=P63001,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rac1
P00031,MOUSE|MGI=MGI=1921442|UniProtKB=Q9D898,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arpc5l
P00031,MOUSE|MGI=MGI=1915209|UniProtKB=Q3UEB3,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Puf60
P00031,MOUSE|MGI=MGI=87906|UniProtKB=P63260,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Actg1
P00031,MOUSE|MGI=MGI=97599|UniProtKB=P16054,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Prkce
P00031,MOUSE|MGI=MGI=1346875|UniProtKB=O08648,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Map3k4
P00031,MOUSE|MGI=MGI=1924885|UniProtKB=Q9JLY0,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Socs6
P00031,MOUSE|MGI=MGI=1306779|UniProtKB=O88430,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccl22
P00031,MOUSE|MGI=MGI=96606|UniProtKB=P24063,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itgal
P00031,MOUSE|MGI=MGI=1346877|UniProtKB=Q62073,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Map3k7
P00031,MOUSE|MGI=MGI=95770|UniProtKB=P30678,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Gna15
P00031,MOUSE|MGI=MGI=103290|UniProtKB=Q04207,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rela
P00031,MOUSE|MGI=MGI=1194908|UniProtKB=O54910,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfkbie
P00031,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Mapk3
P00031,MOUSE|MGI=MGI=1338071|UniProtKB=O88351,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ikbkb
P00031,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Mapk1
P00031,MOUSE|MGI=MGI=98260|UniProtKB=P10855,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccl3
P00031,MOUSE|MGI=MGI=1928896|UniProtKB=Q9R0Q6,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arpc1a
P00031,MOUSE|MGI=MGI=97846|UniProtKB=Q05144,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rac2
P00031,MOUSE|MGI=MGI=1099800|UniProtKB=Q9WTK5,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfkb2
P00031,MOUSE|MGI=MGI=106211|UniProtKB=P60766,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Cdc42
P00031,MOUSE|MGI=MGI=97592|UniProtKB=P05132,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Prkaca
P00031,MOUSE|MGI=MGI=98179|UniProtKB=P10833,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rras
P00031,MOUSE|MGI=MGI=1339984|UniProtKB=Q8CIN4,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Pak2
P00031,MOUSE|MGI=MGI=88140|UniProtKB=Q9Z2F6,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Bcl3
P00031,MOUSE|MGI=MGI=88257|UniProtKB=P28652,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Camk2b
P00031,MOUSE|MGI=MGI=1338068|UniProtKB=Q9Z2A0,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Pdpk1
P00031,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Prkcz
P00031,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Akt2
P00031,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Pik3ca
P00031,MOUSE|MGI=MGI=106185|UniProtKB=P51683,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccr2
P00031,MOUSE|MGI=MGI=96616|UniProtKB=P26011,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Itgb7
P00031,MOUSE|MGI=MGI=1098211|UniProtKB=O35904,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Pik3cd
P00031,MOUSE|MGI=MGI=97615|UniProtKB=Q62077,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Plcg1
P00031,MOUSE|MGI=MGI=97312|UniProtKB=P25799,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfkb1
P00031,MOUSE|MGI=MGI=1347078|UniProtKB=O70293,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Grk6
P00031,MOUSE|MGI=MGI=1915021|UniProtKB=Q9CPW4,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arpc5
P00031,MOUSE|MGI=MGI=103011|UniProtKB=P47774,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccr7
P00031,MOUSE|MGI=MGI=1923959|UniProtKB=Q9CVB6,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arpc2
P00031,MOUSE|MGI=MGI=103296|UniProtKB=P97305,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfatc3
P00031,MOUSE|MGI=MGI=1333815|UniProtKB=Q9Z0D9,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Cx3cr1
P00031,MOUSE|MGI=MGI=98296|UniProtKB=P98083,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Shc1
P00031,MOUSE|MGI=MGI=109380|UniProtKB=Q61190,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Il10rb
P00031,MOUSE|MGI=MGI=1928375|UniProtKB=Q9JM76,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Arpc3
P00031,MOUSE|MGI=MGI=88190|UniProtKB=P28028,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Braf
P00031,MOUSE|MGI=MGI=104908|UniProtKB=Q9QVP9,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ptk2b
P00031,MOUSE|MGI=MGI=102463|UniProtKB=Q60591,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfatc2
P00031,MOUSE|MGI=MGI=1354694|UniProtKB=Q9JL25,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rgs1
P00031,MOUSE|MGI=MGI=95772|UniProtKB=P08752,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Gnai2
P00031,MOUSE|MGI=MGI=102469|UniProtKB=O88942,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfatc1
P00031,MOUSE|MGI=MGI=1352450|UniProtKB=P17515,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Cxcl10
P00031,MOUSE|MGI=MGI=1859333|UniProtKB=Q9WV30,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Nfat5
P00031,MOUSE|MGI=MGI=1921984|UniProtKB=Q9D3G9,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Rhoh
P00031,MOUSE|MGI=MGI=1339656|UniProtKB=Q61036,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Pak3
P00031,MOUSE|MGI=MGI=1333842|UniProtKB=O89100,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Grap2
P00031,MOUSE|MGI=MGI=98510|UniProtKB=P15806,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Tcf3
P00031,MOUSE|MGI=MGI=1201402|UniProtKB=P56484,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ccr8
P00031,MOUSE|MGI=MGI=88259|UniProtKB=Q923T9,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Camk2g
P00031,MOUSE|MGI=MGI=107658|UniProtKB=P33896,Inflammation mediated by chemokine and cytokine signaling pathway,58,354,1615,Ifnar1
P05730,MOUSE|MGI=MGI=1913316|UniProtKB=P61953,Endogenous_cannabinoid_signaling,9,29,153,Gng11
P05730,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Endogenous_cannabinoid_signaling,9,29,153,Gng10
P05730,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,Endogenous_cannabinoid_signaling,9,29,153,Gnai3
P05730,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,Endogenous_cannabinoid_signaling,9,29,153,Gngt2
P05730,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Endogenous_cannabinoid_signaling,9,29,153,Gnb2
P05730,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,Endogenous_cannabinoid_signaling,9,29,153,Gng5
P05730,MOUSE|MGI=MGI=104581|UniProtKB=P29387,Endogenous_cannabinoid_signaling,9,29,153,Gnb4
P05730,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Endogenous_cannabinoid_signaling,9,29,153,Gnb1
P02780,MOUSE|MGI=MGI=96622|UniProtKB=Q9D892,Thiamine metabolism,12,3,9,Itpa
P02780,MOUSE|MGI=MGI=1352500|UniProtKB=Q9R0M5,Thiamine metabolism,12,3,9,Tpk1
P00048,MOUSE|MGI=MGI=96680|UniProtKB=P32883,PI3 kinase pathway,35,78,414,Kras
P00048,MOUSE|MGI=MGI=95766|UniProtKB=P21278,PI3 kinase pathway,35,78,414,Gna11
P00048,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,PI3 kinase pathway,35,78,414,Grb2
P00048,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,PI3 kinase pathway,35,78,414,Gngt2
P00048,MOUSE|MGI=MGI=104581|UniProtKB=P29387,PI3 kinase pathway,35,78,414,Gnb4
P00048,MOUSE|MGI=MGI=1338068|UniProtKB=Q9Z2A0,PI3 kinase pathway,35,78,414,Pdpk1
P00048,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,PI3 kinase pathway,35,78,414,Akt2
P00048,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,PI3 kinase pathway,35,78,414,Pik3ca
P00048,MOUSE|MGI=MGI=1927343|UniProtKB=Q9Z1M4,PI3 kinase pathway,35,78,414,Rps6kb2
P00048,MOUSE|MGI=MGI=97583|UniProtKB=P26450,PI3 kinase pathway,35,78,414,Pik3r1
P00048,MOUSE|MGI=MGI=2443588|UniProtKB=Q5SW28,PI3 kinase pathway,35,78,414,Pik3r5
P00048,MOUSE|MGI=MGI=96629|UniProtKB=Q62120,PI3 kinase pathway,35,78,414,Jak2
P00048,MOUSE|MGI=MGI=98354|UniProtKB=Q62245,PI3 kinase pathway,35,78,414,Sos1
P00048,MOUSE|MGI=MGI=96224|UniProtKB=Q61411,PI3 kinase pathway,35,78,414,Hras
P00048,MOUSE|MGI=MGI=1270849|UniProtKB=Q8BSK8,PI3 kinase pathway,35,78,414,Rps6kb1
P00048,MOUSE|MGI=MGI=98355|UniProtKB=Q02384,PI3 kinase pathway,35,78,414,Sos2
P00048,MOUSE|MGI=MGI=95784|UniProtKB=P62880,PI3 kinase pathway,35,78,414,Gnb2
P00048,MOUSE|MGI=MGI=97376|UniProtKB=P08556,PI3 kinase pathway,35,78,414,Nras
P00048,MOUSE|MGI=MGI=1890077|UniProtKB=Q9R1E0,PI3 kinase pathway,35,78,414,Foxo1
P00048,MOUSE|MGI=MGI=95772|UniProtKB=P08752,PI3 kinase pathway,35,78,414,Gnai2
P00048,MOUSE|MGI=MGI=95781|UniProtKB=P62874,PI3 kinase pathway,35,78,414,Gnb1
P00048,MOUSE|MGI=MGI=109484|UniProtKB=P63101,PI3 kinase pathway,35,78,414,Ywhaz
P00048,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,PI3 kinase pathway,35,78,414,Gnai3
P00048,MOUSE|MGI=MGI=1861437|UniProtKB=Q9WV60,PI3 kinase pathway,35,78,414,Gsk3b
P00048,MOUSE|MGI=MGI=88314|UniProtKB=P30280,PI3 kinase pathway,35,78,414,Ccnd2
P00048,MOUSE|MGI=MGI=87986|UniProtKB=P31750,PI3 kinase pathway,35,78,414,Akt1
P00048,MOUSE|MGI=MGI=109583|UniProtKB=O08586,PI3 kinase pathway,35,78,414,Pten
P04398,MOUSE|MGI=MGI=102952|UniProtKB=O88673,p53 pathway feedback loops 2,32,74,400,Dgka
P04398,MOUSE|MGI=MGI=1346865|UniProtKB=P47811,p53 pathway feedback loops 2,32,74,400,Mapk14
P04398,MOUSE|MGI=MGI=96952|UniProtKB=P23804,p53 pathway feedback loops 2,32,74,400,Mdm2
P04398,MOUSE|MGI=MGI=104556|UniProtKB=P39689,p53 pathway feedback loops 2,32,74,400,Cdkn1a
P04398,MOUSE|MGI=MGI=96680|UniProtKB=P32883,p53 pathway feedback loops 2,32,74,400,Kras
P04398,MOUSE|MGI=MGI=1203729|UniProtKB=Q61194,p53 pathway feedback loops 2,32,74,400,Pik3c2a
P04398,MOUSE|MGI=MGI=1353576|UniProtKB=Q9JHG7,p53 pathway feedback loops 2,32,74,400,Pik3cg
P04398,MOUSE|MGI=MGI=88316|UniProtKB=Q61457,p53 pathway feedback loops 2,32,74,400,Ccne1
P04398,MOUSE|MGI=MGI=1338068|UniProtKB=Q9Z2A0,p53 pathway feedback loops 2,32,74,400,Pdpk1
P04398,MOUSE|MGI=MGI=97250|UniProtKB=P01108,p53 pathway feedback loops 2,32,74,400,Myc
P04398,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,p53 pathway feedback loops 2,32,74,400,Akt2
P04398,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,p53 pathway feedback loops 2,32,74,400,Pik3ca
P04398,MOUSE|MGI=MGI=1321161|UniProtKB=P62715,p53 pathway feedback loops 2,32,74,400,Ppp2cb
P04398,MOUSE|MGI=MGI=103063|UniProtKB=P42225,p53 pathway feedback loops 2,32,74,400,Stat1
P04398,MOUSE|MGI=MGI=98834|UniProtKB=P02340,p53 pathway feedback loops 2,32,74,400,Tp53
P04398,MOUSE|MGI=MGI=97583|UniProtKB=P26450,p53 pathway feedback loops 2,32,74,400,Pik3r1
P04398,MOUSE|MGI=MGI=88276|UniProtKB=Q02248,p53 pathway feedback loops 2,32,74,400,Ctnnb1
P04398,MOUSE|MGI=MGI=2443588|UniProtKB=Q5SW28,p53 pathway feedback loops 2,32,74,400,Pik3r5
P04398,MOUSE|MGI=MGI=1098211|UniProtKB=O35904,p53 pathway feedback loops 2,32,74,400,Pik3cd
P04398,MOUSE|MGI=MGI=1096340|UniProtKB=O35261,p53 pathway feedback loops 2,32,74,400,E2f3
P04398,MOUSE|MGI=MGI=108028|UniProtKB=Q9JKK8,p53 pathway feedback loops 2,32,74,400,Atr
P04398,MOUSE|MGI=MGI=96224|UniProtKB=Q61411,p53 pathway feedback loops 2,32,74,400,Hras
P04398,MOUSE|MGI=MGI=107934|UniProtKB=O35618,p53 pathway feedback loops 2,32,74,400,Mdm4
P04398,MOUSE|MGI=MGI=97874|UniProtKB=P13405,p53 pathway feedback loops 2,32,74,400,Rb1
P04398,MOUSE|MGI=MGI=108069|UniProtKB=P51943,p53 pathway feedback loops 2,32,74,400,Ccna2
P04398,MOUSE|MGI=MGI=97376|UniProtKB=P08556,p53 pathway feedback loops 2,32,74,400,Nras
P04398,MOUSE|MGI=MGI=102890|UniProtKB=P51945,p53 pathway feedback loops 2,32,74,400,Ccng1
P04398,MOUSE|MGI=MGI=1858214|UniProtKB=Q9QZ67,p53 pathway feedback loops 2,32,74,400,Ppm1d
P04398,MOUSE|MGI=MGI=2445019|UniProtKB=Q6PF93,p53 pathway feedback loops 2,32,74,400,Pik3c3
P04398,MOUSE|MGI=MGI=103300|UniProtKB=Q64701,p53 pathway feedback loops 2,32,74,400,Rbl1
P04398,MOUSE|MGI=MGI=107202|UniProtKB=Q62388,p53 pathway feedback loops 2,32,74,400,Atm
P04398,MOUSE|MGI=MGI=87986|UniProtKB=P31750,p53 pathway feedback loops 2,32,74,400,Akt1
P04398,MOUSE|MGI=MGI=104772|UniProtKB=P97377,p53 pathway feedback loops 2,32,74,400,Cdk2
P04398,MOUSE|MGI=MGI=109583|UniProtKB=O08586,p53 pathway feedback loops 2,32,74,400,Pten
P04398,MOUSE|MGI=MGI=1321159|UniProtKB=P63330,p53 pathway feedback loops 2,32,74,400,Ppp2ca
P02784,MOUSE|MGI=MGI=95792|UniProtKB=P05202,Tyrosine biosynthesis,3,12,38,Got2
P00006,MOUSE|MGI=MGI=88494|UniProtKB=Q01147,Apoptosis signaling pathway,72,167,815,Creb1
P00006,MOUSE|MGI=MGI=1278325|UniProtKB=O55179,Apoptosis signaling pathway,72,167,815,Bcl2a1d
P00006,MOUSE|MGI=MGI=2444672|UniProtKB=Q80U28,Apoptosis signaling pathway,72,167,815,Madd
P00006,MOUSE|MGI=MGI=1197007|UniProtKB=O08863,Apoptosis signaling pathway,72,167,815,Birc3
P00006,MOUSE|MGI=MGI=104741|UniProtKB=Q9Z1E3,Apoptosis signaling pathway,72,167,815,Nfkbia
P00006,MOUSE|MGI=MGI=95484|UniProtKB=P25446,Apoptosis signaling pathway,72,167,815,Fas
P00006,MOUSE|MGI=MGI=95835|UniProtKB=P20029,Apoptosis signaling pathway,72,167,815,Hspa5
P00006,MOUSE|MGI=MGI=103197|UniProtKB=P49718,Apoptosis signaling pathway,72,167,815,Mcm5
P00006,MOUSE|MGI=MGI=1344375|UniProtKB=Q9WTX2,Apoptosis signaling pathway,72,167,815,Prkra
P00006,MOUSE|MGI=MGI=99255|UniProtKB=P41047,Apoptosis signaling pathway,72,167,815,Faslg
P00006,MOUSE|MGI=MGI=1346869|UniProtKB=P47809,Apoptosis signaling pathway,72,167,815,Map2k4
P00006,MOUSE|MGI=MGI=97897|UniProtKB=P15307,Apoptosis signaling pathway,72,167,815,Rel
P00006,MOUSE|MGI=MGI=107414|UniProtKB=P50592,Apoptosis signaling pathway,72,167,815,Tnfsf10
P00006,MOUSE|MGI=MGI=1197015|UniProtKB=O35613,Apoptosis signaling pathway,72,167,815,Daxx
P00006,MOUSE|MGI=MGI=101769|UniProtKB=P97287,Apoptosis signaling pathway,72,167,815,Mcl1
P00006,MOUSE|MGI=MGI=109349|UniProtKB=P16951,Apoptosis signaling pathway,72,167,815,Atf2
P00006,MOUSE|MGI=MGI=97596|UniProtKB=P68404,Apoptosis signaling pathway,72,167,815,Prkcb
P00006,MOUSE|MGI=MGI=107739|UniProtKB=P70677,Apoptosis signaling pathway,72,167,815,Casp3
P00006,MOUSE|MGI=MGI=87986|UniProtKB=P31750,Apoptosis signaling pathway,72,167,815,Akt1
P00006,MOUSE|MGI=MGI=104798|UniProtKB=P06804,Apoptosis signaling pathway,72,167,815,Tnf
P00006,MOUSE|MGI=MGI=108047|UniProtKB=Q60739,Apoptosis signaling pathway,72,167,815,Bag1
P00006,MOUSE|MGI=MGI=1197009|UniProtKB=Q62210,Apoptosis signaling pathway,72,167,815,Birc2
P00006,MOUSE|MGI=MGI=1914634|UniProtKB=Q8CI61,Apoptosis signaling pathway,72,167,815,Bag4
P00006,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,Apoptosis signaling pathway,72,167,815,Prkcq
P00006,MOUSE|MGI=MGI=1197519|UniProtKB=O54918,Apoptosis signaling pathway,72,167,815,Bcl2l11
P00006,MOUSE|MGI=MGI=88578|UniProtKB=P62897,Apoptosis signaling pathway,72,167,815,Cycs
P00006,MOUSE|MGI=MGI=96435|UniProtKB=Q07113,Apoptosis signaling pathway,72,167,815,Igf2r
P00006,MOUSE|MGI=MGI=109265|UniProtKB=P08884,Apoptosis signaling pathway,72,167,815,Gzme
P00006,MOUSE|MGI=MGI=109383|UniProtKB=P97864,Apoptosis signaling pathway,72,167,815,Casp7
P00006,MOUSE|MGI=MGI=2444855|UniProtKB=Q8VCK5,Apoptosis signaling pathway,72,167,815,Klhl20
P00006,MOUSE|MGI=MGI=105121|UniProtKB=O35451,Apoptosis signaling pathway,72,167,815,Atf6b
P00006,MOUSE|MGI=MGI=109384|UniProtKB=Q60765,Apoptosis signaling pathway,72,167,815,Atf3
P00006,MOUSE|MGI=MGI=1314884|UniProtKB=P25118,Apoptosis signaling pathway,72,167,815,Tnfrsf1a
P00006,MOUSE|MGI=MGI=99682|UniProtKB=Q9D2C7,Apoptosis signaling pathway,72,167,815,Tmbim6
P00006,MOUSE|MGI=MGI=99517|UniProtKB=P17879,Apoptosis signaling pathway,72,167,815,Hspa1b
P00006,MOUSE|MGI=MGI=99484|UniProtKB=Q60680,Apoptosis signaling pathway,72,167,815,Chuk
P00006,MOUSE|MGI=MGI=1306796|UniProtKB=O88879,Apoptosis signaling pathway,72,167,815,Apaf1
P00006,MOUSE|MGI=MGI=1346882|UniProtKB=P70218,Apoptosis signaling pathway,72,167,815,Map4k1
P00006,MOUSE|MGI=MGI=88495|UniProtKB=P27699,Apoptosis signaling pathway,72,167,815,Crem
P00006,MOUSE|MGI=MGI=1336166|UniProtKB=O35732,Apoptosis signaling pathway,72,167,815,Cflar
P00006,MOUSE|MGI=MGI=109254|UniProtKB=P08883,Apoptosis signaling pathway,72,167,815,Gzmf
P00006,MOUSE|MGI=MGI=1352493|UniProtKB=Q9JLV1,Apoptosis signaling pathway,72,167,815,Bag3
P00006,MOUSE|MGI=MGI=109253|UniProtKB=P13366,Apoptosis signaling pathway,72,167,815,Gzmg
P00006,MOUSE|MGI=MGI=109255|UniProtKB=P11033,Apoptosis signaling pathway,72,167,815,Gzmd
P00006,MOUSE|MGI=MGI=88096|UniProtKB=Q06507,Apoptosis signaling pathway,72,167,815,Atf4
P00006,MOUSE|MGI=MGI=103289|UniProtKB=Q04863,Apoptosis signaling pathway,72,167,815,Relb
