,mean,std,no_expr_cells,no_expr/total_cell
Ctrl,0.0006118277669884264,0.021229304373264313,4972.0,0.9987946966653274
Psmb10,0.670500636100769,0.44759684801101685,1046.0,0.2101245480112495
Lcat,0.0005577528499998152,0.016177862882614136,4971.0,0.9985938127762154
Slc12a4,0.02784973941743374,0.11646579951047897,4627.0,0.9294897549216553
Dpep2,0.0010190000757575035,0.02408684976398945,4966.0,0.9975893933306549
Dus2,0.039496760815382004,0.13793544471263885,4467.0,0.8973483326637204
Ddx28,0.05184416100382805,0.15719567239284515,4342.0,0.8722378465247087
Nfatc3,0.18242807686328888,0.29460030794143677,3203.0,0.6434310968260345
Pla2g15,0.011221366003155708,0.0716104656457901,4827.0,0.9696665327440739
Slc7a6,0.07978806644678116,0.1908077746629715,4030.0,0.8095620731217357
Slc7a6os,0.08023647964000702,0.1921050250530243,4033.0,0.8101647247890719
Prmt7,0.06775883585214615,0.1672903448343277,4098.0,0.823222177581358
Zfp90,0.018961118534207344,0.0995127260684967,4750.0,0.9541984732824428
Cdh1,0.0026078294031322002,0.03893548622727394,4951.0,0.9945761349939735
Tango6,0.010747160762548447,0.07154026627540588,4821.0,0.9684612294094014
Has3,0.0007965930853970349,0.017325012013316154,4966.0,0.9975893933306549
Chtf8,0.13824056088924408,0.24533851444721222,3453.0,0.6936520691040579
Gm50241,0.02391515113413334,0.11035982519388199,4677.0,0.93953394937726
Utp4,0.11537043750286102,0.221745103597641,3667.0,0.7366412213740458
Sntb2,0.04847269505262375,0.166090190410614,4457.0,0.8953394937725995
Vps4a,0.1312747448682785,0.24121123552322388,3538.0,0.7107271996785858
Pdf,0.003344052005559206,0.037178050726652145,4931.0,0.9905584572117316
Cog8,0.09174580127000809,0.20190998911857605,3907.0,0.7848533547609482
Nip7,0.19017790257930756,0.2780890166759491,3044.0,0.6114905584572118
Terf2,0.05275805667042732,0.15781591832637787,4322.0,0.8682201687424669
Cyb5b,0.28377658128738403,0.3245517313480377,2424.0,0.48694254720771396
Nfat5,0.1454259604215622,0.27413034439086914,3512.0,0.7055042185616713
Nqo1,0.001148164039477706,0.02157844603061676,4961.0,0.9965849738850944
Nob1,0.16119173169136047,0.26084524393081665,3279.0,0.6586982723985536
Wwp2,0.10610377043485641,0.21489913761615753,3736.0,0.7505022097227803
Psmd7,0.3628152906894684,0.37039244174957275,2111.0,0.42406588991562877
Zfhx3,8.236567373387516e-05,0.005811305250972509,4977.0,0.9997991161108879
Dhx38,0.057677578181028366,0.16823627054691315,4288.0,0.8613901165126557
Txnl4b,0.003565641585737467,0.05118873342871666,4935.0,0.99136199276818
Dhodh,0.03216424211859703,0.12186489999294281,4549.0,0.913820811570912
Pkd1l3,0.0032497963402420282,0.040215276181697845,4934.0,0.9911611088790679
Ist1,0.07002975046634674,0.18317314982414246,4153.0,0.8342707914825231
Zfp821,0.00993326585739851,0.07540663331747055,4867.0,0.9777018883085576
Atxn1l,0.016417356207966805,0.09445848315954208,4778.0,0.9598232221775813
Ap1g1,0.09848206490278244,0.21297535300254822,3849.0,0.7732020891924468
Gm17344,0.0007652608910575509,0.018570933490991592,4968.0,0.9979911611088791
Phlpp2,0.01651567593216896,0.09236703813076019,4768.0,0.9578143832864604
Zfp612,0.00037902232725173235,0.012820243835449219,4973.0,0.9989955805544395
Cmtr2,0.014534421265125275,0.08342936635017395,4778.0,0.9598232221775813
Vac14,0.08121580630540848,0.19141776859760284,3999.0,0.8033346725592607
Sf3b3,0.29383257031440735,0.34451842308044434,2435.0,0.489152269987947
Cog4,0.05774686485528946,0.16495007276535034,4283.0,0.8603856970670952
Fcsk,0.004965135361999273,0.0484619066119194,4909.0,0.9861390116512656
St3gal2,0.007457255851477385,0.061976972967386246,4889.0,0.9821213338690237
Ddx19a,0.10361015796661377,0.21138931810855865,3753.0,0.7539172358376858
Ddx19b,0.0652487650513649,0.17067143321037292,4159.0,0.8354760948171956
Aars,0.14791491627693176,0.25162044167518616,3394.0,0.6817999196464444
Pdpr,0.026229646056890488,0.1137232780456543,4651.0,0.9343109682603455
9430091E24Rik,0.002397830132395029,0.0330837219953537,4948.0,0.9939734833266372
Glg1,0.19476783275604248,0.29583755135536194,3072.0,0.6171153073523503
Rfwd3,0.09090498834848404,0.1980757713317871,3883.0,0.780032141422258
Mlkl,0.03304419666528702,0.12106844037771225,4530.0,0.9100040176777823
Fa2h,5.7670415117172524e-05,0.0040689329616725445,4977.0,0.9997991161108879
Wdr59,0.008829865604639053,0.06932562589645386,4867.0,0.9777018883085576
Znrf1,0.06655397266149521,0.18326929211616516,4230.0,0.8497388509441542
Ldhd,0.0005857695359736681,0.01756545528769493,4971.0,0.9985938127762154
Zfp1,0.02184346318244934,0.1030975952744484,4713.0,0.9467657693852953
Bcar1,0.003053099848330021,0.03683922812342644,4934.0,0.9911611088790679
Cfdp1,0.2548997402191162,0.3112202286720276,2573.0,0.5168742466854158
Tmem170,0.00647790776565671,0.05473722517490387,4896.0,0.9835275210928084
Tmem231,0.001219330239109695,0.023810213431715965,4962.0,0.9967858577742065
Gabarapl2,0.5535231232643127,0.42671680450439453,1279.0,0.2569304941743672
Adat1,0.006306258961558342,0.05236336961388588,4886.0,0.9815186822016875
Kars,0.14815042912960052,0.24725203216075897,3348.0,0.6725592607472881
Terf2ip,0.06262842565774918,0.16969794034957886,4223.0,0.8483326637203696
Mon1b,0.019667286425828934,0.09814497828483582,4731.0,0.950381679389313
Nudt7,0.019703539088368416,0.09557544440031052,4728.0,0.9497790277219766
Vat1l,0.0005568631459027529,0.016452787443995476,4972.0,0.9987946966653274
Wwox,0.03402981534600258,0.12621459364891052,4533.0,0.9106066693451185
Maf,0.003046827856451273,0.04307818412780762,4947.0,0.9937725994375252
Cdyl2,0.012338671833276749,0.08278603106737137,4830.0,0.9702691844114102
Cmc2,0.1975942999124527,0.2904617488384247,3054.0,0.6134993973483327
Cenpn,0.033082131296396255,0.11412395536899567,4506.0,0.905182804339092
Atmin,0.02936616539955139,0.11734552681446075,4596.0,0.9232623543591804
1700030J22Rik,0.0016133793396875262,0.02804984152317047,4958.0,0.9959823222177582
Gcsh,0.131650909781456,0.23456621170043945,3517.0,0.7065086380072318
Pkd1l2,0.001663191127590835,0.027886437252163887,4956.0,0.995580554439534
Bco1,0.02572634257376194,0.11056461185216904,4642.0,0.9325030132583367
Gan,0.03805968910455704,0.14077825844287872,4526.0,0.9092004821213339
Cmip,0.11128009855747223,0.2349674254655838,3765.0,0.7563278425070309
Plcg2,0.013166815973818302,0.08074598759412766,4806.0,0.96544797107272
Sdr42e1,0.002735092071816325,0.04249925538897514,4952.0,0.9947770188830856
Mphosph6,0.20670278370380402,0.30014634132385254,2979.0,0.5984331056649257
Hsbp1,0.422941654920578,0.38503772020339966,1735.0,0.34853354760948174
Mlycd,0.03401860594749451,0.12731750309467316,4563.0,0.9166331860184813
Osgin1,0.12464343756437302,0.2907455265522003,3965.0,0.7965046203294496
Mbtps1,0.07849488407373428,0.1958845853805542,4076.0,0.8188027320208919
Hsdl1,0.03955163434147835,0.14069758355617523,4504.0,0.9047810365608678
Taf1c,0.039046816527843475,0.1411059945821762,4499.0,0.9037766171153073
Meak7,0.006451407913118601,0.05468382686376572,4889.0,0.9821213338690237
Cotl1,0.9685236215591431,0.516355574131012,582.0,0.11691442346323824
Klhl36,0.02685234509408474,0.11701302975416183,4645.0,0.9331056649256729
Usp10,0.09025924652814865,0.19944033026695251,3907.0,0.7848533547609482
Zdhhc7,0.07835167646408081,0.18992210924625397,4060.0,0.8155885897950984
A130014A01Rik,0.0007977235945872962,0.020959850400686264,4969.0,0.9981920449979912
6430548M08Rik,0.0014853879110887647,0.028743745759129524,4959.0,0.9961832061068703
A330074K22Rik,0.00018831681518349797,0.008055130019783974,4975.0,0.9993973483326637
Gse1,0.03972715884447098,0.14478905498981476,4525.0,0.9089995982322218
Gins2,0.17526531219482422,0.27386799454689026,3212.0,0.6452390518280434
1190005I06Rik,0.0032077920623123646,0.04253602772951126,4938.0,0.9919646444355162
Emc8,0.27765244245529175,0.32566961646080017,2498.0,0.5018079550020088
Cox4i1,1.915395736694336,0.3704162836074829,48.0,0.009642426677380474
Irf8,1.0953460931777954,0.6643918752670288,748.0,0.15026114905584573
Foxf1,0.0009207229595631361,0.02455746941268444,4968.0,0.9979911611088791
Mthfsd,0.04066433012485504,0.1425393968820572,4471.0,0.8981518682201688
Foxc2,0.0005012397887185216,0.014497607946395874,4972.0,0.9987946966653274
Fbxo31,0.06543681025505066,0.17335522174835205,4178.0,0.8392928887103255
Map1lc3b,0.6761632561683655,0.4584159255027771,928.0,0.1864202490960225
Zcchc14,0.012918815016746521,0.07468398660421371,4800.0,0.9642426677380475
Gm45833,0.0006314631318673491,0.018408779054880142,4970.0,0.9983929288871033
Klhdc4,0.10853422433137894,0.2168622463941574,3725.0,0.7482924869425472
Gm42047,0.02925252728164196,0.11970287561416626,4606.0,0.9252711932503013
Slc7a5,0.1461104452610016,0.25726762413978577,3453.0,0.6936520691040579
Gm27011,0.00019577103375922889,0.010863814502954483,4976.0,0.9995982322217758
Banp,0.05651563033461571,0.16012631356716156,4271.0,0.8579750903977501
Zfpm1,0.037129420787096024,0.14072267711162567,4538.0,0.911611088790679
Zc3h18,0.13086438179016113,0.23759408295154572,3534.0,0.7099236641221374
Il17c,0.0,0.0,4978.0,1.0
Cyba,1.4971319437026978,0.4980221092700958,191.0,0.038368822820409806
Mvd,0.023715712130069733,0.10205491632223129,4657.0,0.935516271595018
Gm20735,0.0,0.0,4978.0,1.0
Snai3,0.03267274796962738,0.12714986503124237,4585.0,0.9210526315789473
Rnf166,0.25945886969566345,0.34341907501220703,2680.0,0.5383688228204098
Ctu2,0.09045317023992538,0.20026414096355438,3899.0,0.7832462836480514
Piezo1,0.03694240376353264,0.1446322351694107,4544.0,0.9128163921253516
Cdt1,0.11998744308948517,0.2275630533695221,3629.0,0.7290076335877863
Aprt,0.7230178713798523,0.4806046187877655,1025.0,0.20590598633989554
Galns,0.0358671173453331,0.1308882236480713,4532.0,0.9104057854560065
Trappc2l,0.24106289446353912,0.3156004250049591,2690.0,0.5403776617115308
Cbfa2t3,0.00017348745313938707,0.007538147270679474,4975.0,0.9993973483326637
Acsf3,0.013312061317265034,0.07603523135185242,4785.0,0.961229409401366
Cdh15,0.00014267730875872076,0.007150121033191681,4976.0,0.9995982322217758
Gm45894,0.0040759071707725525,0.05321035161614418,4939.0,0.9921655283246283
Ankrd11,0.44473737478256226,0.41010141372680664,1707.0,0.3429087987143431
2810013P06Rik,0.042299870401620865,0.14980889856815338,4497.0,0.9033748493370831
Spg7,0.10209621489048004,0.2118641883134842,3780.0,0.7593411008437123
Rpl13,3.580017328262329,0.2559838891029358,1.0,0.0002008838891120932
Cpne7,0.00043693793122656643,0.015566364862024784,4974.0,0.9991964644435516
Gm4316,0.1375647783279419,0.25526756048202515,3561.0,0.7153475291281639
Chmp1a,0.16230686008930206,0.268110066652298,3300.0,0.6629168340699076
Spata33,0.0,0.0,4978.0,1.0
Cdk10,0.027727395296096802,0.11349185556173325,4614.0,0.9268782643631981
Spata2l,0.010093809105455875,0.07510220259428024,4865.0,0.9773001205303334
Vps9d1,0.030479488894343376,0.12723968923091888,4622.0,0.9284853354760948
Zfp276,0.017917178571224213,0.09758692979812622,4756.0,0.9554037766171153
Fanca,0.023162653669714928,0.09917743504047394,4650.0,0.9341100843712334
Spire2,0.003189865732565522,0.03716308996081352,4933.0,0.9909602249899558
Tcf25,0.5316671133041382,0.42082715034484863,1340.0,0.2691844114102049
Mc1r,0.00040125747909769416,0.013535593636333942,4973.0,0.9989955805544395
Tubb3,0.001297753187827766,0.025749441236257553,4961.0,0.9965849738850944
Def8,0.024921836331486702,0.10618995875120163,4645.0,0.9331056649256729
Afg3l1,0.1528029590845108,0.25258269906044006,3326.0,0.668139815186822
Dbndd1,0.00034876997233368456,0.01349272858351469,4974.0,0.9991964644435516
Gas8,0.01813426986336708,0.09206733852624893,4735.0,0.9511852149457614
Rhou,0.0,0.0,4978.0,1.0
Rab4a,0.004636620637029409,0.05151723697781563,4928.0,0.9899558055443953
2810455O05Rik,0.0014621579321101308,0.025651052594184875,4958.0,0.9959823222177582
Ccsap,0.02948441542685032,0.11555693298578262,4588.0,0.9216552832462837
Gm29773,0.0002517978136893362,0.012103750370442867,4975.0,0.9993973483326637
Nup133,0.06828475743532181,0.16777075827121735,4090.0,0.8216151064684613
Gm45890,0.0006190963904373348,0.01635207235813141,4970.0,0.9983929288871033
Abcb10,0.022497443482279778,0.1103706955909729,4710.0,0.946163117717959
Taf5l,0.07199407368898392,0.18658959865570068,4134.0,0.8304539975893933
Urb2,0.016385884955525398,0.08647455275058746,4754.0,0.9550020088388911
Galnt2,0.11244840919971466,0.23610974848270416,3793.0,0.7619525914021695
1810008B01Rik,0.00035961359390057623,0.011466851457953453,4973.0,0.9989955805544395
Gm15775,0.0013965243706479669,0.036481328308582306,4965.0,0.9973885094415428
Cog2,0.09034044295549393,0.20203326642513275,3921.0,0.7876657292085175
2310022B05Rik,0.011432256549596786,0.07668093591928482,4832.0,0.9706709521896344
Ttc13,0.06216484680771828,0.16820518672466278,4212.0,0.8461229409401366
Arv1,0.013035700656473637,0.07527247816324234,4801.0,0.9644435516271596
Fam89a,0.0056760068982839584,0.057323046028614044,4906.0,0.9855363599839293
2810004N23Rik,0.13239629566669464,0.23662708699703217,3515.0,0.7061068702290076
Gnpat,0.0880233570933342,0.18840084969997406,3868.0,0.7770188830855765
Exoc8,0.020000802353024483,0.09723304957151413,4717.0,0.9475693049417436
Sprtn,0.03559175878763199,0.1301845759153366,4529.0,0.9098031337886702
Gm45709,0.00040496166911907494,0.012207409366965294,4971.0,0.9985938127762154
Egln1,0.2437649667263031,0.31748679280281067,2702.0,0.5427882683808759
Tsnax,0.12547969818115234,0.23058950901031494,3528.0,0.7087183607874649
Disc1,0.007216977421194315,0.05921577289700508,4889.0,0.9821213338690237
Sipa1l2,0.003777711186558008,0.047510892152786255,4936.0,0.991562876657292
Map10,0.0006988041568547487,0.01646946556866169,4967.0,0.997790277219767
Ntpcr,0.0531928576529026,0.15873877704143524,4334.0,0.870630775411812
Coa6,0.12076369673013687,0.23354928195476532,3644.0,0.7320208919244676
Tarbp1,0.009463818743824959,0.06562172621488571,4836.0,0.9714744877460828
Gm26759,0.0010906660463660955,0.027377357706427574,4969.0,0.9981920449979912
Irf2bp2,0.0920550674200058,0.22359982132911682,4027.0,0.8089594214543994
Gm31718,0.0013797491556033492,0.027787182480096817,4962.0,0.9967858577742065
A630001O12Rik,3.185401510563679e-05,0.0022474583238363266,4977.0,0.9997991161108879
Tomm20,0.8141075372695923,0.46134909987449646,771.0,0.15488147850542386
Rbm34,0.08790835738182068,0.19766615331172943,3926.0,0.7886701486540779
Nrp1,0.20568332076072693,0.3251858055591583,3134.0,0.6295701084773001
Itgb1,0.5548111796379089,0.5389346480369568,1665.0,0.3344716753716352
2610044O15Rik8,0.02826881967484951,0.12112849950790405,4645.0,0.9331056649256729
Gm32856,0.017591217532753944,0.09180708974599838,4747.0,0.9535958216151065
Alkbh8,0.03302447497844696,0.12853465974330902,4562.0,0.9164323021293692
Cwf19l2,0.04404408112168312,0.14522553980350494,4425.0,0.8889112093210124
Aasdhppt,0.11020712554454803,0.21957726776599884,3714.0,0.7460827641623142
Kbtbd3,0.02792518399655819,0.11867649853229523,4641.0,0.9323021293692246
Msantd4,0.025673210620880127,0.11737045645713806,4664.0,0.9369224588188028
Casp1,0.13285087049007416,0.24726161360740662,3568.0,0.7167537163519486
Casp4,0.04951373115181923,0.15647804737091064,4388.0,0.881478505423865
Dync2h1,0.019313812255859375,0.09660536050796509,4721.0,0.948372840498192
Dcun1d5,0.4240746796131134,0.376576691865921,1736.0,0.3487344314985938
Tmem123,0.4266243278980255,0.40547022223472595,1785.0,0.35857774206508636
Birc2,0.2225886881351471,0.31869032979011536,2924.0,0.5873844917637605
Birc3,0.0888666957616806,0.2115122526884079,4005.0,0.8045399758939333
Yap1,0.001711263437755406,0.03478933870792389,4961.0,0.9965849738850944
Cfap300,0.0022075586020946503,0.02932026796042919,4945.0,0.993370831659301
Jrkl,0.0014042138354852796,0.02656283974647522,4959.0,0.9961832061068703
Ccdc82,0.06990513205528259,0.17972330749034882,4133.0,0.8302531137002812
Maml2,0.0201724823564291,0.10568936169147491,4751.0,0.9543993571715549
Mtmr2,0.06268417835235596,0.1717127114534378,4218.0,0.8473282442748091
Cep57,0.15596109628677368,0.2588667571544647,3320.0,0.6669345118521495
Fam76b,0.17642946541309357,0.2767283022403717,3165.0,0.635797509039775
Sesn3,0.08309542387723923,0.22105500102043152,4145.0,0.8326637203696263
Endod1,0.11611101031303406,0.23953169584274292,3749.0,0.7531137002812375
Kdm4d,0.015587161295115948,0.09271880239248276,4800.0,0.9642426677380475
Cwc15,0.6014319658279419,0.4313514828681946,1233.0,0.24768983527521093
Amotl1,0.0020697289146482944,0.02988847717642784,4949.0,0.9941743672157493
Piwil4,0.0005403812392614782,0.013221312314271927,4968.0,0.9979911611088791
Fut4,0.008598229847848415,0.05981472134590149,4852.0,0.9746886299718762
1700012B09Rik,0.0003204452805221081,0.01105197612196207,4973.0,0.9989955805544395
Ankrd49,0.041461169719696045,0.1407954841852188,4452.0,0.894335074327039
Mre11a,0.0750795528292656,0.17793136835098267,4021.0,0.8077541181197267
Izumo1r,0.009941251948475838,0.08216901123523712,4876.0,0.9795098433105665
Panx1,0.16855210065841675,0.27847912907600403,3263.0,0.6554841301727602
Vstm5,0.0,0.0,4978.0,1.0
Med17,0.09460385143756866,0.20453156530857086,3853.0,0.7740056247488951
4931406C07Rik,0.013761861249804497,0.08324620127677917,4807.0,0.9656488549618321
Taf1d,0.3460884094238281,0.36999228596687317,2167.0,0.435315387705906
Cep295,0.08061724901199341,0.1845470666885376,3990.0,0.8015267175572519
Gm16568,0.0010369137162342668,0.026976997032761574,4964.0,0.9971876255524307
Smco4,0.1366235613822937,0.2420000433921814,3488.0,0.7006830052229811
Slc36a4,0.011685510165989399,0.07265392690896988,4819.0,0.9680594616311772
Chordc1,0.27769020199775696,0.3301278054714203,2486.0,0.4993973483326637
Zfp558,0.0005212150863371789,0.013957468792796135,4970.0,0.9983929288871033
Zfp317,0.022690705955028534,0.10702475905418396,4706.0,0.9453595821615106
Olfr77,0.0002872181939892471,0.010229860432446003,4974.0,0.9991964644435516
Zfp560,0.13340869545936584,0.2491941750049591,3543.0,0.7117316191241463
Zfp26,0.03599846735596657,0.13470767438411713,4535.0,0.9110084371233427
Zfp426,0.0316244401037693,0.12716275453567505,4595.0,0.9230614704700683
Zfp266,0.06827288120985031,0.1871492564678192,4196.0,0.8429087987143431
Zfp846,0.014483954757452011,0.07964450865983963,4774.0,0.959019686621133
Fbxl12os,0.0022613294422626495,0.03409981355071068,4947.0,0.9937725994375252
Fbxl12,0.044862911105155945,0.15380051732063293,4477.0,0.8993571715548413
Ubl5,1.3574280738830566,0.45505490899086,165.0,0.03314584170349538
Pin1,0.3577635586261749,0.3605494797229767,2077.0,0.4172358376858176
Olfm2,0.0001348351943306625,0.006887295749038458,4976.0,0.9995982322217758
